CustomerID,Days_Since_Last_Purchase,Total_Transactions,Total_Products_Purchased,Total_Spend,Average_Transaction_Value,Unique_Products_Purchased,Average_Days_Between_Purchases,Day_Of_Week,Hour,Is_UK,Cancellation_Frequency,Cancellation_Rate,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend,cluster
16756.0,214,1,106,239.4,239.4,13,0.0,0,9,1,0,0.0,239.4,0.0,0.0,Occasional High-Spenders
16757.0,318,1,81,106.83000000000001,106.83000000000001,7,0.0,1,11,1,0,0.0,106.83000000000001,0.0,0.0,Occasional High-Spenders
16758.0,65,1,203,369.34000000000003,369.34000000000003,22,0.0,2,14,1,0,0.0,369.34000000000003,0.0,0.0,Occasional High-Spenders
16759.0,7,4,608,772.84,193.21,40,0.5476190476190477,2,9,1,1,0.5,386.41999999999996,21.892025945535476,-30.95999999999998,Occasional High-Spenders
16761.0,96,1,341,316.62,316.62,13,0.0,6,11,1,0,0.0,316.62,0.0,0.0,Low-Spending Weekend Shoppers
16762.0,19,3,480,1207.24,402.41333333333336,51,2.0161290322580645,6,11,1,0,0.0,402.4133333333334,148.14753131028993,2.744999999999976,Low-Spending Weekend Shoppers
16763.0,185,2,318,594.9,297.45,23,0.5652173913043478,2,11,1,1,1.0,297.45,444.62874401010106,-628.8,Occasional High-Spenders
16764.0,3,18,1241,2749.9500000000003,152.775,209,0.19690576652601968,4,12,1,5,2.5,458.325,300.8589733911887,46.14828571428573,Monthly High-Spenders
16766.0,273,2,536,1145.6,572.8,17,0.0,4,13,1,0,0.0,1145.6,0.0,0.0,High-Spending Churn Risk
16767.0,30,11,4423,5575.56,506.86909090909097,148,1.3,2,9,1,0,0.0,696.945,490.4346882103671,-70.9790476190476,Monthly High-Spenders
16768.0,47,5,191,458.04,91.608,47,3.9298245614035086,6,10,1,2,0.06896551724137931,152.68,52.99210035467551,0.025000000000005684,Low-Spending Weekend Shoppers
16769.0,260,1,80,361.54,361.54,33,0.0,3,13,1,0,0.0,361.54,0.0,0.0,Low-Spending Weekend Shoppers
16770.0,57,6,444,731.9,121.98333333333333,116,2.25,6,12,1,1,1.0,182.975,79.9246630688342,-53.17600000000001,Low-Spending Weekend Shoppers
16771.0,33,5,1475,2230.61,446.122,199,1.2103174603174602,2,14,1,0,0.0,446.122,232.34171562592883,-50.892,High-Spending Churn Risk
16773.0,57,1,171,171.59,171.59,23,0.0,3,14,1,0,0.0,171.59,0.0,0.0,Low-Spending Weekend Shoppers
16774.0,67,5,318,654.92,130.98399999999998,36,2.3125,0,12,1,1,0.2,163.73000000000002,48.21262213708495,-0.1640000000000043,Occasional High-Spenders
16775.0,10,11,439,1691.51,153.77363636363637,84,2.2884615384615383,1,15,1,0,0.0,169.151,52.22737797362605,-3.165030303030302,Occasional High-Spenders
16776.0,60,1,254,371.54,371.54,61,0.0,0,13,1,0,0.0,371.54,0.0,0.0,Occasional High-Spenders
16777.0,80,2,62,222.62,111.31,45,3.765957446808511,6,14,1,0,0.0,111.31,87.97822571523025,-124.42000000000002,Low-Spending Weekend Shoppers
16778.0,74,2,194,245.94,122.97,16,13.333333333333334,0,13,1,0,0.0,122.97,42.12942202309449,59.579999999999984,Occasional High-Spenders
16780.0,100,2,270,422.24,211.12,51,2.7413793103448274,2,16,1,0,0.0,211.12,69.6217336756275,98.46000000000004,Occasional High-Spenders
16781.0,365,2,111,294.65,147.325,17,0.3888888888888889,3,14,1,1,1.0,294.65,0.0,0.0,Low-Spending Weekend Shoppers
16782.0,10,19,696,2230.3,117.3842105263158,103,1.8941798941798942,3,11,1,6,0.75,247.81111111111113,179.95329119277343,-19.711999999999996,Monthly High-Spenders
16784.0,19,1,24,107.6,107.6,3,0.0,6,12,1,0,0.0,107.6,0.0,0.0,Low-Spending Weekend Shoppers
16788.0,123,2,303,592.74,296.37,137,0.8972602739726028,0,14,1,0,0.0,296.37,5.020458146424503,7.100000000000023,Occasional High-Spenders
16789.0,8,1,32,80.8,80.8,5,0.0,3,15,1,0,0.0,80.8,0.0,0.0,Low-Spending Weekend Shoppers
16790.0,3,8,892,1520.1200000000001,190.01500000000001,88,0.3617021276595745,2,11,1,2,1.0,760.0600000000001,821.0358257713242,-1161.1200000000001,Monthly High-Spenders
16791.0,29,8,752,1677.53,209.69125,217,0.964968152866242,0,19,1,1,0.14285714285714285,279.5883333333333,136.42232184164973,59.4957142857143,Occasional High-Spenders
16792.0,282,2,44,110.38000000000001,55.190000000000005,11,0.0,2,14,1,0,0.0,110.38000000000001,0.0,0.0,Occasional High-Spenders
16793.0,57,1,146,243.84,243.84,16,0.0,3,15,1,0,0.0,243.84,0.0,0.0,Low-Spending Weekend Shoppers
16794.0,1,12,918,1173.28,97.77333333333333,141,0.6438848920863309,6,14,1,2,0.5,167.61142857142858,78.31122938390794,-11.683214285714286,Low-Spending Weekend Shoppers
16795.0,365,1,239,414.88,414.88,64,0.0,3,14,1,0,0.0,414.88,0.0,0.0,Low-Spending Weekend Shoppers
16796.0,89,1,186,305.62,305.62,18,0.0,6,14,1,0,0.0,305.62,0.0,0.0,Low-Spending Weekend Shoppers
16800.0,11,1,524,1162.65,1162.65,148,0.0,0,14,1,0,0.0,1162.65,0.0,0.0,High-Spending Churn Risk
16801.0,163,5,307,842.33,168.466,72,0.9243697478991597,3,11,1,1,0.3333333333333333,280.7766666666667,371.0837528555155,70.425,Low-Spending Weekend Shoppers
16803.0,65,1,245,332.3,332.3,24,0.0,2,14,1,0,0.0,332.3,0.0,0.0,Occasional High-Spenders
16804.0,23,3,246,536.99,178.99666666666667,59,4.186440677966102,2,16,1,0,0.0,268.495,212.76135939122028,300.89,Occasional High-Spenders
16805.0,173,2,539,460.59,230.295,94,1.9278350515463918,1,13,1,0,0.0,230.29500000000002,21.955665555842277,31.049999999999983,Occasional High-Spenders
16806.0,103,4,355,736.21,184.0525,67,1.4945054945054945,6,15,1,0,0.0,184.0525,56.97579332488491,1.653,Low-Spending Weekend Shoppers
16807.0,142,3,777,1106.59,368.8633333333333,56,1.9692307692307693,2,12,1,0,0.0,368.8633333333334,87.10411720081508,41.764999999999986,Occasional High-Spenders
16808.0,99,2,196,288.42,144.21,21,7.954545454545454,3,19,1,0,0.0,144.21,31.522820305296293,-44.58,Low-Spending Weekend Shoppers
16809.0,23,6,651,912.74,152.12333333333333,79,1.604026845637584,1,15,1,1,0.14285714285714285,182.548,71.35699734433896,18.485999999999997,Occasional High-Spenders
16810.0,192,2,112,275.64,137.82,16,11.2,1,15,1,1,0.05555555555555555,137.82000000000002,242.84875293070792,343.44000000000005,Occasional High-Spenders
16811.0,4,2,477,547.07,273.535,26,0.48148148148148145,1,17,1,0,0.0,273.53499999999997,58.31509624445453,-82.46999999999997,Occasional High-Spenders
16812.0,360,1,81,479.35,479.35,15,0.0,1,12,1,0,0.0,479.35,0.0,0.0,Occasional High-Spenders
16813.0,8,10,1501,1652.18,165.21800000000002,248,0.4611764705882353,3,13,1,0,0.0,236.0257142857143,91.58356218178437,-12.033928571428572,Monthly High-Spenders
16814.0,14,22,2690,6398.3,290.83181818181816,121,1.1163522012578617,3,11,1,1,0.2,533.1916666666667,360.1283934385154,-31.090839160839167,Monthly High-Spenders
16816.0,103,4,274,417.06,104.265,28,9.444444444444445,6,15,1,0,0.0,104.265,97.96814261108898,-29.665999999999997,Low-Spending Weekend Shoppers
16817.0,2,13,762,1446.95,111.30384615384615,76,3.893617021276596,1,10,1,4,4.0,206.70714285714286,65.29381229342889,-9.398214285714284,Monthly High-Spenders
16818.0,10,13,2162,3317.97,255.22846153846152,172,1.0317460317460319,2,12,1,2,2.0,552.995,332.8513549769626,-28.04485714285713,Monthly High-Spenders
16820.0,95,1,307,497.61,497.61,26,0.0,0,12,1,0,0.0,497.61,0.0,0.0,Occasional High-Spenders
16823.0,227,1,136,358.38,358.38,34,0.0,1,15,1,0,0.0,358.38,0.0,0.0,Occasional High-Spenders
16824.0,15,2,236,460.64,230.32,23,5.96,1,12,1,0,0.0,230.32,10.493464632808378,14.840000000000003,Occasional High-Spenders
16825.0,38,2,566,775.1800000000001,387.59000000000003,27,5.444444444444445,1,11,1,0,0.0,387.59000000000003,97.42517231188252,137.78000000000003,Occasional High-Spenders
16826.0,51,1,158,341.7,341.7,22,0.0,2,14,1,0,0.0,341.7,0.0,0.0,Occasional High-Spenders
16828.0,112,1,58,113.5,113.5,7,0.0,4,13,1,0,0.0,113.5,0.0,0.0,Low-Spending Weekend Shoppers
16829.0,156,1,99,197.22,197.22,11,0.0,2,10,1,0,0.0,197.22,0.0,0.0,Occasional High-Spenders
16830.0,38,1,264,325.91,325.91,23,0.0,1,11,1,0,0.0,325.91,0.0,0.0,Occasional High-Spenders
16832.0,184,3,33,199.15,66.38333333333334,11,3.0,4,14,1,0,0.0,99.575,52.4319678249825,-74.15,Low-Spending Weekend Shoppers
16833.0,1,4,440,1106.53,276.6325,46,7.239130434782608,6,13,1,0,0.0,368.8433333333333,63.17432416206236,62.879999999999995,Low-Spending Weekend Shoppers
16834.0,227,1,358,413.46,413.46,24,0.0,1,9,1,0,0.0,413.46,0.0,0.0,Occasional High-Spenders
16835.0,128,2,61,180.85,90.425,10,27.22222222222222,2,13,1,0,0.0,90.425,12.268302653586595,17.349999999999994,Occasional High-Spenders
16836.0,39,2,165,251.87,125.935,11,7.7,0,10,1,0,0.0,125.935,48.95300246154469,69.23,Occasional High-Spenders
16837.0,31,12,1562,3167.73,263.9775,123,1.2969696969696969,1,11,1,1,0.2,633.546,512.0386062398029,-39.365,Monthly High-Spenders
16838.0,197,3,184,582.9,194.29999999999998,24,3.64,3,15,1,1,1.0,194.30000000000004,199.04612505648032,-97.695,Low-Spending Weekend Shoppers
16841.0,36,7,2234,1774.62,253.51714285714283,101,2.163793103448276,1,12,1,1,0.2,295.77,224.1548745845158,-44.999428571428574,Occasional High-Spenders
16842.0,64,4,692,1260.44,315.11,45,3.7777777777777777,3,14,1,1,1.0,315.11,224.8026252812305,-152.20999999999998,Low-Spending Weekend Shoppers
16843.0,42,17,10154,10183.82,599.0482352941176,226,0.753968253968254,3,14,1,1,0.2,1131.5355555555554,622.5986542330282,131.58533333333332,Monthly High-Spenders
16846.0,50,1,135,214.32,214.32,11,0.0,3,13,1,0,0.0,214.32,0.0,0.0,Low-Spending Weekend Shoppers
16847.0,43,1,78,193.44,193.44,12,0.0,3,13,1,0,0.0,193.44,0.0,0.0,Low-Spending Weekend Shoppers
16848.0,52,1,182,281.42,281.42,14,0.0,1,8,1,0,0.0,281.42,0.0,0.0,Occasional High-Spenders
16849.0,186,1,33,124.57,124.57,8,0.0,0,9,1,0,0.0,124.57,0.0,0.0,Occasional High-Spenders
16850.0,333,1,249,332.41,332.41,19,0.0,0,11,1,0,0.0,332.41,0.0,0.0,Occasional High-Spenders
16851.0,4,3,271,342.45,114.14999999999999,17,2.473684210526316,2,9,1,0,0.0,171.225,96.49886242852813,-136.46999999999997,Occasional High-Spenders
16852.0,10,2,56,144.91000000000003,72.45500000000001,9,20.75,3,15,1,0,0.0,72.455,57.424141700159524,-81.21000000000001,Low-Spending Weekend Shoppers
16855.0,23,2,164,328.4,164.2,19,1.1111111111111112,2,12,1,0,0.0,164.2,18.384776310850235,26.0,Occasional High-Spenders
16856.0,14,1,12,35.400000000000006,35.400000000000006,2,0.0,4,8,1,0,0.0,35.400000000000006,0.0,0.0,Low-Spending Weekend Shoppers
16858.0,366,2,83,345.89000000000004,172.94500000000002,9,0.16666666666666666,0,9,1,1,0.5,345.89000000000004,0.0,0.0,Occasional High-Spenders
16859.0,106,5,655,458.14,91.628,49,2.2142857142857144,0,12,1,3,3.0,152.71333333333334,332.8123141251437,-240.15499999999994,Monthly High-Spenders
16861.0,59,3,134,156.06,52.02,7,51.5,1,9,1,1,0.125,52.02,62.48379950035049,60.33,Occasional High-Spenders
16863.0,29,4,392,481.35,120.3375,25,12.481481481481481,1,15,1,2,0.25,240.675,110.13188116980477,155.75,Occasional High-Spenders
16866.0,140,3,60,207.73999999999998,69.24666666666666,10,2.1,4,10,1,0,0.0,207.73999999999998,0.0,0.0,Low-Spending Weekend Shoppers
16869.0,22,5,579,797.3199999999999,159.464,113,1.204724409448819,2,12,1,1,1.0,265.77333333333337,127.67602176342012,-127.32999999999998,Occasional High-Spenders
16871.0,22,7,1250,2761.4900000000002,394.49857142857144,131,1.7971014492753623,4,11,1,1,0.08333333333333333,690.3725000000001,357.28294887712366,-217.69099999999997,High-Spending Churn Risk
16872.0,77,3,600,680.02,226.67333333333332,5,17.833333333333332,4,14,1,0,0.0,226.67333333333332,156.32841626951043,-86.50999999999999,Low-Spending Weekend Shoppers
16875.0,64,9,1044,2023.47,224.83,94,2.2540983606557377,0,13,1,4,4.0,404.694,343.99290215061126,111.95100000000002,Monthly High-Spenders
16877.0,12,6,458,846.62,141.10333333333332,111,1.264516129032258,6,16,1,0,0.0,211.655,146.5373084462338,110.458,Low-Spending Weekend Shoppers
16878.0,24,2,0,0.0,0.0,3,12.0,1,8,1,1,1.0,0.0,18.809040379562166,-26.6,Occasional High-Spenders
16880.0,30,7,746,1491.43,213.0614285714286,121,0.9190751445086706,6,12,1,0,0.0,298.286,109.68824289776914,-5.493000000000001,Low-Spending Weekend Shoppers
16882.0,66,3,424,705.12,235.04,39,6.605263157894737,1,10,1,0,0.0,235.04,241.09353122802773,239.75999999999996,Occasional High-Spenders
16883.0,187,2,103,272.48,136.24,33,5.111111111111111,6,12,1,0,0.0,136.24,11.610693347083092,16.419999999999987,Low-Spending Weekend Shoppers
16884.0,37,2,320,429.84000000000003,214.92000000000002,26,0.0,2,10,1,0,0.0,429.84000000000003,0.0,0.0,Occasional High-Spenders
16885.0,15,3,178,450.41,150.13666666666668,82,3.6,3,13,1,0,0.0,150.13666666666666,28.156039020667187,-13.569999999999993,Low-Spending Weekend Shoppers
16887.0,35,1,156,192.32999999999998,192.32999999999998,35,0.0,4,14,1,0,0.0,192.32999999999998,0.0,0.0,Low-Spending Weekend Shoppers
16889.0,194,3,925,1578.67,526.2233333333334,112,1.0597014925373134,6,11,1,0,0.0,526.2233333333332,177.771243550056,-86.49499999999998,Low-Spending Weekend Shoppers
16891.0,1,5,265,742.43,148.486,166,2.0,3,11,1,0,0.0,148.486,47.06928329600951,-28.074,Low-Spending Weekend Shoppers
16892.0,1,7,232,489.49,69.92714285714285,88,3.2857142857142856,3,13,1,2,2.0,122.3725,121.71984345893101,59.16700000000001,Monthly High-Spenders
16893.0,366,1,62,145.93,145.93,44,0.0,2,12,1,0,0.0,145.93,0.0,0.0,Occasional High-Spenders
16895.0,64,1,91,202.27,202.27,57,0.0,3,12,1,0,0.0,202.27,0.0,0.0,Low-Spending Weekend Shoppers
16897.0,299,3,58,213.03,71.01,37,0.32558139534883723,6,11,1,1,0.25,106.515,150.6349575961702,-213.03,Low-Spending Weekend Shoppers
16898.0,26,4,379,436.68,109.17,151,2.178343949044586,2,13,1,1,0.07692307692307693,145.56,85.0299235563575,69.76499999999999,Occasional High-Spenders
16899.0,7,6,520,1271.06,211.84333333333333,80,2.8934426229508197,6,11,1,0,0.0,211.84333333333333,109.80781532598974,33.84057142857142,Low-Spending Weekend Shoppers
16900.0,11,4,724,869.2,217.3,77,0.6666666666666666,4,13,1,1,1.0,434.6,449.83304991963416,-636.1600000000001,Low-Spending Weekend Shoppers
16902.0,116,1,629,1706.88,1706.88,43,0.0,0,14,1,0,0.0,1706.88,0.0,0.0,High-Spending Churn Risk
16903.0,29,1,247,363.2,363.2,50,0.0,3,15,1,0,0.0,363.2,0.0,0.0,Low-Spending Weekend Shoppers
16904.0,4,15,1973,3634.95,242.32999999999998,385,0.5483383685800605,3,13,1,0,0.0,363.495,227.79906741834276,27.580787878787874,Monthly High-Spenders
16905.0,5,8,1380,3020.65,377.58125,117,1.8391959798994975,6,15,1,1,1.0,503.44166666666666,372.873175619629,69.96885714285715,Monthly High-Spenders
16906.0,81,4,263,559.59,139.8975,74,1.964705882352941,0,11,1,0,0.0,139.8975,40.16650376868766,24.403,Occasional High-Spenders
16907.0,29,5,286,928.76,185.752,89,2.41726618705036,3,16,1,0,0.0,185.752,64.28725511328041,7.7749999999999915,Low-Spending Weekend Shoppers
16909.0,64,2,434,364.14,182.07,18,0.4444444444444444,2,16,1,1,1.0,182.07,278.6990667368658,-394.14,Occasional High-Spenders
16910.0,4,8,884,1508.96,188.62,318,0.15992647058823528,4,14,1,0,0.0,377.24,274.3750366438852,-194.91400000000002,Monthly High-Spenders
16912.0,23,14,1011,2515.93,179.7092857142857,88,2.9411764705882355,0,12,1,3,0.75,359.41857142857145,273.12383524868784,25.57392857142857,Monthly High-Spenders
16913.0,290,1,82,113.44,113.44,8,0.0,1,12,1,0,0.0,113.44,0.0,0.0,Occasional High-Spenders
16914.0,36,1,112,183.76,183.76,25,0.0,3,15,1,0,0.0,183.76,0.0,0.0,Low-Spending Weekend Shoppers
16915.0,9,6,132,621.6800000000001,103.61333333333334,46,4.892857142857143,1,16,1,0,0.0,103.61333333333334,48.87516247202322,13.144571428571432,Occasional High-Spenders
16916.0,23,2,431,562.41,281.205,129,2.585185185185185,2,12,1,0,0.0,281.20500000000004,119.88995475017913,169.55,Occasional High-Spenders
16917.0,276,1,232,391.52,391.52,9,0.0,1,11,1,0,0.0,391.52,0.0,0.0,Occasional High-Spenders
16918.0,49,7,708,1043.34,149.04857142857142,97,2.0775193798449614,0,13,1,1,0.02564102564102564,260.835,34.31083648062227,-11.299999999999986,Occasional High-Spenders
16919.0,156,11,1403,2592.25,235.6590909090909,141,0.6523076923076923,1,13,1,0,0.0,518.45,277.66943809141117,-126.243,High-Spending Churn Risk
16921.0,61,1,154,154.18,154.18,50,0.0,6,16,1,0,0.0,154.18,0.0,0.0,Low-Spending Weekend Shoppers
16924.0,21,4,454,722.64,180.66,69,0.7325581395348837,4,12,1,1,1.0,240.88,37.44716678201436,-36.06,Low-Spending Weekend Shoppers
16926.0,371,1,35,230.25,230.25,14,0.0,4,13,1,0,0.0,230.25,0.0,0.0,Low-Spending Weekend Shoppers
16927.0,115,3,993,543.05,181.01666666666665,5,49.2,1,11,1,0,0.0,181.01666666666665,50.617643498421906,-8.25,Occasional High-Spenders
16928.0,80,19,2071,2740.65,144.24473684210525,71,1.4223300970873787,1,13,1,2,2.0,304.51666666666665,250.08940156472045,62.491,Monthly High-Spenders
16929.0,3,7,929,1295.39,185.0557142857143,51,2.0,3,12,1,0,0.0,259.07800000000003,168.59271846672382,30.358999999999998,Low-Spending Weekend Shoppers
16930.0,26,3,339,378.89,126.29666666666667,47,0.8076923076923077,6,14,1,0,0.0,189.445,22.63448806578139,-32.01000000000002,Low-Spending Weekend Shoppers
16931.0,5,21,3134,4554.87,216.89857142857142,448,0.41129943502824856,6,12,1,0,0.0,350.37461538461537,187.1453774304611,12.420604395604391,Monthly High-Spenders
16932.0,53,1,82,150.23000000000002,150.23000000000002,44,0.0,0,14,1,0,0.0,150.23000000000002,0.0,0.0,Occasional High-Spenders
16933.0,1,5,281,530.08,106.016,44,4.958333333333333,3,12,1,3,3.0,265.04,80.62431519089014,114.02000000000001,Monthly High-Spenders
16934.0,54,2,397,931.03,465.515,59,0.0,6,12,1,0,0.0,931.03,0.0,0.0,Low-Spending Weekend Shoppers
16936.0,25,1,171,261.9,261.9,56,0.0,0,11,1,0,0.0,261.9,0.0,0.0,Occasional High-Spenders
16938.0,8,5,1018,1878.43,375.68600000000004,212,1.2765957446808511,6,13,1,1,0.3333333333333333,626.1433333333333,571.4968395654812,29.014999999999986,Monthly High-Spenders
16940.0,52,3,2169,3049.88,1016.6266666666667,226,0.7796052631578947,1,13,1,0,0.0,1016.6266666666667,227.0343774262685,211.92000000000002,High-Spending Churn Risk
16942.0,12,10,801,1878.51,187.851,159,0.7733812949640287,6,12,1,1,0.3333333333333333,375.702,92.9712182344622,45.87400000000001,Low-Spending Weekend Shoppers
16943.0,211,3,145,816.73,272.24333333333334,23,3.34375,1,14,1,0,0.0,272.24333333333334,155.20652896490319,-139.46499999999997,Occasional High-Spenders
16945.0,21,19,2725,4345.5,228.71052631578948,137,1.3588709677419355,1,12,1,0,0.0,434.55,168.56625014779468,13.775272727272728,Monthly High-Spenders
16947.0,235,1,312,406.48,406.48,21,0.0,0,9,1,0,0.0,406.48,0.0,0.0,Occasional High-Spenders
16948.0,138,3,1614,435.02,145.00666666666666,15,10.38888888888889,6,12,1,0,0.0,145.00666666666666,66.3562878206228,62.44,Low-Spending Weekend Shoppers
16949.0,3,7,790,1161.27,165.8957142857143,57,5.216666666666667,6,11,1,1,0.1111111111111111,193.545,110.94551991856184,15.589428571428575,Low-Spending Weekend Shoppers
16950.0,56,3,644,1178.56,392.8533333333333,39,7.585365853658536,6,13,1,0,0.0,392.8533333333333,217.29690065284717,114.07499999999997,Low-Spending Weekend Shoppers
16951.0,123,4,1306,1262.75,315.6875,73,2.104651162790698,1,14,1,1,0.5,420.9166666666667,560.9562928012602,-534.395,High-Spending Churn Risk
16952.0,109,2,92,167.61,83.805,16,0.0,0,12,1,0,0.0,167.61,0.0,0.0,Occasional High-Spenders
16954.0,0,9,1054,2085.08,231.67555555555555,40,6.773584905660377,0,10,1,0,0.0,347.5133333333333,135.72818287543188,-28.313142857142843,Occasional High-Spenders
16955.0,184,5,246,493.67,98.73400000000001,18,7.56,2,10,1,1,0.3333333333333333,164.55666666666664,1.1642307904076974,-0.2049999999999983,Occasional High-Spenders
16956.0,9,2,112,292.34,146.17,16,0.47058823529411764,1,8,1,1,0.5,292.34,0.0,0.0,Occasional High-Spenders
16957.0,239,2,172,416.64,208.32,15,2.8,3,13,1,0,0.0,208.32,132.20068381063695,186.96,Low-Spending Weekend Shoppers
16959.0,87,1,49,117.35000000000001,117.35000000000001,7,0.0,1,15,1,0,0.0,117.35000000000001,0.0,0.0,Occasional High-Spenders
16960.0,38,3,301,505.1,168.36666666666667,91,2.1616161616161618,4,11,1,0,0.0,168.36666666666667,27.297328318598016,-25.310000000000002,Low-Spending Weekend Shoppers
16961.0,116,1,125,234.17,234.17,14,0.0,0,13,1,0,0.0,234.17,0.0,0.0,Occasional High-Spenders
16963.0,187,1,35,110.55000000000001,110.55000000000001,7,0.0,6,13,1,0,0.0,110.55000000000001,0.0,0.0,Low-Spending Weekend Shoppers
16965.0,226,1,243,192.07,192.07,25,0.0,2,12,1,0,0.0,192.07,0.0,0.0,Occasional High-Spenders
16966.0,8,9,1979,2148.97,238.7744444444444,8,8.0,3,15,1,2,2.0,358.16166666666663,239.31717902538185,-52.498000000000005,Monthly High-Spenders
16967.0,189,1,333,319.02,319.02,21,0.0,4,14,1,0,0.0,319.02,0.0,0.0,Low-Spending Weekend Shoppers
16968.0,4,2,326,439.43,219.715,31,3.433333333333333,0,15,1,0,0.0,219.715,47.51050462792413,-67.19,Occasional High-Spenders
16969.0,39,3,815,635.41,211.8033333333333,41,3.8,2,12,1,0,0.0,211.8033333333333,164.99723644150328,-120.45500000000001,Occasional High-Spenders
16971.0,38,1,72,357.21,357.21,40,0.0,1,15,1,0,0.0,357.21,0.0,0.0,Occasional High-Spenders
16976.0,267,1,88,251.51999999999998,251.51999999999998,2,0.0,3,16,1,0,0.0,251.51999999999998,0.0,0.0,Low-Spending Weekend Shoppers
16978.0,77,1,166,344.33,344.33,39,0.0,4,12,1,0,0.0,344.33,0.0,0.0,Low-Spending Weekend Shoppers
16979.0,3,8,860,1809.05,226.13125,64,3.2666666666666666,1,13,1,2,2.0,361.81,192.04940093632158,26.825000000000003,Monthly High-Spenders
16980.0,255,2,739,1028.46,514.23,71,0.45,0,12,1,0,0.0,514.23,237.0646194606019,-335.26,Occasional High-Spenders
16982.0,60,1,182,384.06,384.06,22,0.0,0,12,1,0,0.0,384.06,0.0,0.0,Occasional High-Spenders
16983.0,12,8,1322,1894.82,236.8525,112,2.4965034965034967,6,11,1,1,0.25,315.80333333333334,204.2422135276316,88.85999999999999,Low-Spending Weekend Shoppers
16985.0,17,11,1830,5461.62,496.5109090909091,62,2.841666666666667,1,10,1,1,0.5,682.7025,416.16572707619395,70.73642857142858,Monthly High-Spenders
16986.0,29,2,1040,1873.2,936.6,3,0.5,2,15,1,0,0.0,1873.2,0.0,0.0,High-Spending Churn Risk
16987.0,3,7,401,1616.8,230.97142857142856,74,1.5905511811023623,6,17,1,0,0.0,404.2,257.224489373258,37.91600000000001,Low-Spending Weekend Shoppers
16988.0,5,1,43,126.12,126.12,7,0.0,6,16,1,0,0.0,126.12,0.0,0.0,Low-Spending Weekend Shoppers
16989.0,7,6,1233,1133.25,188.875,7,13.0,1,9,1,0,0.0,226.65,353.39681662403245,-164.115,Occasional High-Spenders
16992.0,10,6,857,1601.8600000000001,266.9766666666667,85,3.1914893617021276,0,10,1,1,0.16666666666666666,400.46500000000003,174.1877738725272,75.008,Occasional High-Spenders
16996.0,30,9,534,1427.46,158.60666666666668,14,8.2,2,14,1,3,1.5,285.492,111.5486937171386,67.083,Monthly High-Spenders
16997.0,288,3,360,702.0,234.0,7,3.3636363636363638,3,11,1,0,0.0,351.0,55.154328932550705,-78.0,Low-Spending Weekend Shoppers
16998.0,149,5,74,287.5,57.5,1,38.75,1,14,1,1,0.14285714285714285,95.83333333333333,90.99034747341794,-41.05,Occasional High-Spenders
16999.0,23,2,294,484.82,242.41,21,2.3181818181818183,0,15,1,0,0.0,242.41000000000003,4.836610383315998,-6.840000000000003,Occasional High-Spenders
17001.0,0,11,2164,3989.57,362.6881818181818,75,2.130952380952381,0,15,1,0,0.0,362.6881818181818,50.87025099568152,1.529363636363638,High-Spending Churn Risk
17002.0,73,4,678,1487.78,371.945,41,4.428571428571429,3,11,1,1,0.038461538461538464,495.9266666666667,16.363781144140614,-9.399999999999977,Low-Spending Weekend Shoppers
17004.0,46,2,771,1312.1399999999999,656.0699999999999,38,1.0952380952380953,3,12,1,0,0.0,656.07,352.8887102189584,-499.06,High-Spending Churn Risk
17006.0,4,4,271,766.78,191.695,36,1.6904761904761905,0,12,1,0,0.0,255.59333333333333,24.39105027122312,-24.34999999999999,Occasional High-Spenders
17007.0,50,7,587,877.4300000000001,125.34714285714287,50,5.903846153846154,3,10,1,1,0.3333333333333333,219.35750000000002,86.31351666067913,21.671,Low-Spending Weekend Shoppers
17010.0,16,2,116,185.46,92.73,11,0.18181818181818182,0,14,1,1,0.05263157894736842,185.46,0.0,0.0,Occasional High-Spenders
17011.0,30,1,186,270.9,270.9,15,0.0,2,13,1,0,0.0,270.9,0.0,0.0,Occasional High-Spenders
17014.0,8,4,238,562.6800000000001,140.67000000000002,63,0.8055555555555556,0,14,1,1,0.3333333333333333,187.56000000000003,42.30712824099505,20.784999999999997,Occasional High-Spenders
17015.0,28,3,1978,1838.6100000000001,612.87,182,0.7370892018779343,1,13,1,0,0.0,612.87,394.6338040513002,-123.98499999999999,High-Spending Churn Risk
17018.0,40,2,176,920.1,460.05,15,19.0,6,11,1,0,0.0,460.05,77.8524566086389,110.10000000000002,Low-Spending Weekend Shoppers
17019.0,11,4,820,1258.08,314.52,166,1.5726872246696035,0,11,1,0,0.0,314.52,55.50832309963375,-19.508000000000003,Occasional High-Spenders
17022.0,31,1,108,71.0,71.0,7,0.0,1,17,1,0,0.0,71.0,0.0,0.0,Occasional High-Spenders
17024.0,45,3,69,95.85,31.95,2,56.0,1,9,1,0,0.0,31.95,7.325127985230016,4.174999999999997,Occasional High-Spenders
17025.0,60,3,235,357.77,119.25666666666666,8,39.125,2,15,1,0,0.0,178.885,25.335635969914016,35.83000000000001,Occasional High-Spenders
17026.0,185,2,97,154.82999999999998,77.41499999999999,4,61.333333333333336,6,12,1,0,0.0,77.41499999999999,62.60016333844506,88.53,Low-Spending Weekend Shoppers
